state,X,vote,reg2,region,race_eth,age,income,edu5,sex,weight,married,pewweight,demVote,fips,postal,GESTCEN,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,otherVote,age4,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
New Mexico,5001,Obama,yes,west,White,46,"10 to under $20,000",col,Male,3.375,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,232,132,432
New Mexico,879,Romney,yes,west,White,70,$25-30K,col,Female,0.348,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,41,44,41,411,444,441,414,414,114,409,14,44,4,col,332,132,432
New Mexico,15764,Romney,yes,west,White,60,"$50,000-$75,000",somecol,Male,0.568,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,232,232,432
New Mexico,5277,Obama,yes,west,Hispanic,86,"10 to under $20,000",nohs,Male,4,Married,1.119373562,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,24,23,24,22,223,244,243,224,224,234,209,34,44,4,hs,332,232,2009
New Mexico,15336,Obama,yes,west,White,59,"$30,000-$50,000",col,Female,0.536,Never been married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,41,43,41,411,434,441,413,414,114,409,14,34,3,col,232,132,432
New Mexico,6507,Romney,yes,west,White,68,"30 to under $40,000",hs,Female,2.708333333,Married,0.757909182,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,332,232,432
New Mexico,10059,Obama,yes,west,Hispanic,18,(VOL.) Don't know/Refused,hs,Female,5.041666667,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,1,24,22,21,21,212,214,242,211,214,124,209,24,14,1,hs,132,232,2009
New Mexico,11241,Obama,yes,west,Hispanic,75,"$40,000 to under $50,000",nohs,Male,1.336532881,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,24,23,24,22,223,244,243,224,224,234,209,34,44,4,hs,332,232,2009
New Mexico,12368,Romney,yes,west,White,78,"$7,500 to $9,999",postgrad,Male,0.389,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,332,132,432
New Mexico,10982,Obama,yes,west,Hispanic,62,"$75,000 to under $100,000",hs,Female,1.22031263,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,22,23,21,212,234,242,213,214,124,209,24,34,3,hs,232,232,2009
New Mexico,13048,Romney,yes,west,White,80,(Refused),somecol,Male,1.185,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,42,425,444,445,424,424,254,409,54,44,4,hs,332,232,432
New Mexico,4115,Obama,yes,west,White,55,"75 to under $100,000",col,Female,1.333333333,Divorced,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,41,43,41,411,434,441,413,414,114,409,14,34,3,col,232,132,432
New Mexico,6571,Romney,yes,west,White,55,"30 to under $40,000",somecol,Female,2.208333333,Divorced,0.617987487,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,232,232,432
New Mexico,4530,Obama,yes,west,White,40,"50 to under $75,000",somecol,Female,3.375,Divorced,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,44,45,42,41,415,424,445,412,414,154,409,54,24,1,hs,132,232,432
New Mexico,1946,Romney,yes,west,White,21,$25-30K,somecol,Female,2.2693,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,1,44,45,41,41,415,414,445,411,414,154,409,54,14,1,hs,132,232,432
New Mexico,1957,Obama,yes,west,Hispanic,58,REF,somecol,Male,0.8246,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,25,23,22,225,234,245,223,224,254,209,54,34,3,hs,232,232,2009
New Mexico,1943,Obama,yes,west,White,38,OVER $100K,postgrad,Male,0.9119,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,44,44,42,42,424,424,444,422,424,244,409,44,24,1,col,132,132,432
New Mexico,13539,Obama,yes,west,White,34,"$2,000 to $2,999",postgrad,Male,0.501,Not Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,44,44,42,42,424,424,444,422,424,244,409,44,24,1,col,132,132,432
New Mexico,10545,Obama,yes,west,White,65,"$10,000 to under $20,000",hs,Male,0.313794676,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,42,422,444,442,424,424,224,409,24,44,4,hs,332,232,432
New Mexico,3565,Obama,yes,west,White,72,"75 to under $100,000",postgrad,Female,1,Divorced,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,332,132,432
New Mexico,6169,Romney,yes,west,White,99,"20 to under $30,000",postgrad,Male,2.666666667,Married,0.746249041,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,332,132,432
New Mexico,13531,Romney,yes,west,Hispanic,40,(Refused),somecol,Male,1.159,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,24,25,22,22,225,224,245,222,224,254,209,54,24,1,hs,132,232,2009
New Mexico,1944,Obama,yes,west,White,58,$50-75K,col,Female,0.3793,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,41,43,41,411,434,441,413,414,114,409,14,34,3,col,232,132,432
New Mexico,12363,Obama,yes,west,Hispanic,63,"$15,000 to $19,999",postgrad,Female,0.697,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,24,23,21,214,234,244,213,214,144,209,44,34,3,col,232,132,2009
New Mexico,3667,Romney,yes,west,White,99,(VOL.) Don't know/Refused,postgrad,Female,1.25,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,332,132,432
New Mexico,13557,Romney,yes,west,White,82,"$3,000 to $3,999",postgrad,Male,0.319,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,332,132,432
New Mexico,13554,Obama,yes,west,Hispanic,58,"$5,000 to $7,499",somecol,Female,0.579,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,25,23,21,215,234,245,213,214,154,209,54,34,3,hs,232,232,2009
New Mexico,12369,Romney,yes,west,White,70,(Refused),hs,Female,0.328,Not Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,332,232,432
New Mexico,881,Romney,yes,west,White,75,LT $25K,hs,Female,0.5601,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,332,232,432
New Mexico,12366,Obama,yes,west,Hispanic,70,(Refused),hs,Female,1.095,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,24,22,24,21,212,244,242,214,214,124,209,24,44,4,hs,332,232,2009
New Mexico,10488,Obama,yes,west,White,57,"$30,000 to under $40,000",hs,Female,0.488125052,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,42,43,41,412,434,442,413,414,124,409,24,34,3,hs,232,232,432
New Mexico,1947,Romney,yes,west,White,46,OVER $100K,postgrad,Male,0.59,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,44,43,42,424,434,444,423,424,244,409,44,34,3,col,232,132,432
New Mexico,12361,Romney,yes,west,White,53,"$15,000 to $19,999",somecol,Male,1.144,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,232,232,432
New Mexico,9437,Obama,yes,west,White,76,"100 to under $150,000",postgrad,Female,1,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,332,132,432
New Mexico,6161,Obama,yes,west,White,59,"20 to under $30,000",hs,Female,2.375,Never been married,0.664628052,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,42,43,41,412,434,442,413,414,124,409,24,34,3,hs,232,232,432
New Mexico,9575,Other,yes,west,White,59,"20 to under $30,000",somecol,Female,1.625,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,1,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,232,232,432
New Mexico,10703,Romney,yes,west,Hispanic,58,(DO NOT READ) Don't know/Refused,hs,Female,1.22031263,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,22,23,21,212,234,242,213,214,124,209,24,34,3,hs,232,232,2009
New Mexico,12364,Romney,yes,west,White,82,$500 to $999,hs,Male,0.457,Not Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,42,422,444,442,424,424,224,409,24,44,4,hs,332,232,432
New Mexico,16078,Obama,yes,west,NA,99,(VOL) NA/Refused,hs,Female,0.2169694,(VOL) NA/Refused,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,24,44,4,hs,332,232,NA
New Mexico,4529,Obama,yes,west,White,56,"30 to under $40,000",nohs,Male,4,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,43,43,42,423,434,443,423,424,234,409,34,34,3,hs,232,232,432
New Mexico,880,Obama,yes,west,White,76,REFUSED,col,Male,0.3326,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,41,44,42,421,444,441,424,424,214,409,14,44,4,col,332,132,432
New Mexico,1942,Romney,yes,west,White,71,$30-40K,somecol,Male,0.7542,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,42,425,444,445,424,424,254,409,54,44,4,hs,332,232,432
New Mexico,1941,Romney,yes,west,White,67,$50-75K,somecol,Female,0.5934,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,332,232,432
New Mexico,6692,Obama,yes,west,Hispanic,71,"Less than $10,000",hs,Female,4.5,Married,1.259295257,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,24,22,24,21,212,244,242,214,214,124,209,24,44,4,hs,332,232,2009
New Mexico,12370,Obama,yes,west,White,67,"$2,000 to $2,999",postgrad,Female,0.467,Not Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,332,132,432
New Mexico,8866,Obama,yes,west,Hispanic,67,"10 to under $20,000",nohs,Female,2.708333333,Separated,0.757909182,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,24,23,24,21,213,244,243,214,214,134,209,34,44,4,hs,332,232,2009
New Mexico,8871,Romney,yes,west,White,63,"75 to under $100,000",col,Male,2.333333333,Living with a partner,0.652967911,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,232,132,432
New Mexico,11122,Romney,yes,west,White,52,"$50,000 to under $75,000",hs,Female,1.19706858,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,42,43,41,412,434,442,413,414,124,409,24,34,3,hs,232,232,432
New Mexico,14099,Obama,yes,west,Hispanic,73,"Under $15,000",hs,Female,4.485,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,24,22,24,21,212,244,242,214,214,124,209,24,44,4,hs,332,232,2009
New Mexico,7905,Romney,yes,west,White,29,"75 to under $100,000",col,Female,2.791666667,Married,0.781229465,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,1,44,41,41,41,411,414,441,411,414,114,409,14,14,1,col,132,132,432
New Mexico,3271,Romney,yes,west,White,71,"Less than $10,000",somecol,Male,1.291666667,Never been married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,42,425,444,445,424,424,254,409,54,44,4,hs,332,232,432
New Mexico,11199,Obama,yes,west,White,42,"$75,000 to under $100,000",postgrad,Female,0.743809603,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,44,44,42,41,414,424,444,412,414,144,409,44,24,1,col,132,132,432
New Mexico,1939,Obama,yes,west,White,58,$50-75K,somecol,Female,0.6228,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,232,232,432
New Mexico,4323,Other,yes,west,White,49,"30 to under $40,000",somecol,Male,3.458333333,Widowed,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,1,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,232,232,432
New Mexico,12365,Romney,yes,west,White,73,"$5,000 to $7,499",postgrad,Female,0.231,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,332,132,432
New Mexico,16761,Obama,yes,west,White,61,Under 20 thousand dollars,hs,Male,0.8693195,Single,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,42,43,42,422,434,442,423,424,224,409,24,34,3,hs,232,232,432
New Mexico,16750,Obama,yes,west,White,64,35 to under 50 thousand,col,Male,0.6717437,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,232,132,432
New Mexico,13558,Obama,yes,west,Hispanic,56,"$4,000 to $4,999",col,Female,0.473,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,21,23,21,211,234,241,213,214,114,209,14,34,3,col,232,132,2009
New Mexico,13537,Obama,yes,west,Hispanic,62,"$3,000 to $3,999",postgrad,Male,0.701,Married,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,24,23,22,224,234,244,223,224,244,209,44,34,3,col,232,132,2009
New Mexico,13507,Romney,yes,west,Hispanic,52,$60 to $499,somecol,Female,0.603,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,25,23,21,215,234,245,213,214,154,209,54,34,3,hs,232,232,2009
New Mexico,15603,Obama,yes,west,White,83,"Under $15,000",hs,Female,0.778,Widowed,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,332,232,432
New Mexico,9869,Obama,yes,west,Other,32,"10 to under $20,000",somecol,Male,6.708333333,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,34,35,32,32,325,324,345,322,324,254,309,54,24,1,hs,132,232,3009
New Mexico,7888,Romney,yes,west,White,66,"$150,000 or more",somecol,Female,1.416666667,Married,0.396444803,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,332,232,432
New Mexico,10983,Obama,yes,west,White,52,(DO NOT READ) Don't know/Refused,zzz,Female,0.592723278,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,44,46,43,41,416,434,446,413,414,164,409,64,34,3,zzz,232,332,432
New Mexico,1940,Romney,yes,west,White,-1,$50-75K,somecol,Female,0.3613,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,1,44,45,41,41,415,414,445,411,414,154,409,54,14,1,hs,132,232,432
New Mexico,9838,Romney,yes,west,White,20,"10 to under $20,000",hs,Female,5.833333333,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,1,44,42,41,41,412,414,442,411,414,124,409,24,14,1,hs,132,232,432
New Mexico,9248,Obama,yes,west,Hispanic,53,"30 to under $40,000",hs,Male,9.541666667,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,3,24,22,23,22,222,234,242,223,224,224,209,24,34,3,hs,232,232,2009
New Mexico,16069,Romney,yes,west,White,66,50 to under 75 thousand,hs,Male,0.5589306,Married,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,42,44,42,422,444,442,424,424,224,409,24,44,4,hs,332,232,432
New Mexico,1955,Romney,yes,west,White,70,$40-50K,somecol,Male,0.3391,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,42,425,444,445,424,424,254,409,54,44,4,hs,332,232,432
New Mexico,1956,Romney,yes,west,White,35,REF,postgrad,Male,0.3173,NA,1,0,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,2,44,44,42,42,424,424,444,422,424,244,409,44,24,1,col,132,132,432
New Mexico,6529,Obama,yes,west,White,77,"50 to under $75,000",postgrad,Male,1.291666667,Married,0.361464379,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,332,132,432
New Mexico,1945,Obama,yes,west,White,70,$50-75K,somecol,Male,0.3457,NA,1,1,35,NM,85,west,interior,0.406461804,0.020790707,0.468807395,0.399942303,0.71,0.558230902,0.538084361,0.552952046,0.041637906,0,4,44,45,44,42,425,444,445,424,424,254,409,54,44,4,hs,332,232,432
